"date","country","outcome","population"
2016-01-27,"Netherlands",3201,16991748
2016-02-03,"Netherlands",3105,16993496
2016-02-10,"Netherlands",3036,16995244
2016-02-17,"Netherlands",3030,16996992
2016-02-24,"Netherlands",3319,16998740
2016-03-02,"Netherlands",3185,17000489
2016-03-09,"Netherlands",3154,17002237
2016-03-16,"Netherlands",3063,17003985
2016-03-23,"Netherlands",3030,17005733
2016-03-30,"Netherlands",3038,17007481
2016-04-06,"Netherlands",3011,17009230
2016-04-13,"Netherlands",2773,17010978
2016-04-20,"Netherlands",2754,17012726
2016-04-27,"Netherlands",2747,17014474
2016-05-04,"Netherlands",2753,17016222
2016-05-11,"Netherlands",2955,17017971
2016-05-18,"Netherlands",2673,17019719
2016-05-25,"Netherlands",2712,17021467
2016-06-01,"Netherlands",2686,17023215
2016-06-08,"Netherlands",2590,17024963
2016-06-15,"Netherlands",2622,17026712
2016-06-22,"Netherlands",2601,17028460
2016-06-29,"Netherlands",2611,17030208
2016-07-06,"Netherlands",2695,17032133
2016-07-13,"Netherlands",2630,17034059
2016-07-20,"Netherlands",2754,17035984
2016-07-27,"Netherlands",2541,17037910
2016-08-03,"Netherlands",2504,17039835
2016-08-10,"Netherlands",2560,17041761
2016-08-17,"Netherlands",2572,17043686
2016-08-24,"Netherlands",2706,17045611
2016-08-31,"Netherlands",2595,17047537
2016-09-07,"Netherlands",2587,17049462
2016-09-14,"Netherlands",2730,17051388
2016-09-21,"Netherlands",2500,17053313
2016-09-28,"Netherlands",2665,17055238
2016-10-05,"Netherlands",2686,17057164
2016-10-12,"Netherlands",2933,17059089
2016-10-19,"Netherlands",2744,17061015
2016-10-26,"Netherlands",2952,17062940
2016-11-02,"Netherlands",2732,17064866
2016-11-09,"Netherlands",2909,17066791
2016-11-16,"Netherlands",2899,17068716
2016-11-23,"Netherlands",2911,17070642
2016-11-30,"Netherlands",2953,17072567
2016-12-07,"Netherlands",3044,17074493
2016-12-14,"Netherlands",3138,17076418
2016-12-21,"Netherlands",3078,17078344
2016-12-28,"Netherlands",3333,17080269
2017-01-06,"Netherlands",3570,17082744
2017-01-13,"Netherlands",3637,17084670
2017-01-20,"Netherlands",3491,17086595
2017-01-27,"Netherlands",3627,17088521
2017-02-03,"Netherlands",3574,17090446
2017-02-10,"Netherlands",3446,17092372
2017-02-17,"Netherlands",3418,17094297
2017-02-24,"Netherlands",3328,17096222
2017-03-03,"Netherlands",3152,17098148
2017-03-10,"Netherlands",3053,17100073
2017-03-17,"Netherlands",2845,17101999
2017-03-24,"Netherlands",2780,17103924
2017-03-31,"Netherlands",2853,17105850
2017-04-07,"Netherlands",2764,17107775
2017-04-14,"Netherlands",2809,17109700
2017-04-21,"Netherlands",2713,17111626
2017-04-28,"Netherlands",2775,17113551
2017-05-05,"Netherlands",2772,17115477
2017-05-12,"Netherlands",2802,17117402
2017-05-19,"Netherlands",2803,17119327
2017-05-26,"Netherlands",2776,17121253
2017-06-02,"Netherlands",2704,17123178
2017-06-09,"Netherlands",2625,17125104
2017-06-16,"Netherlands",2646,17127029
2017-06-23,"Netherlands",2629,17128955
2017-06-30,"Netherlands",2692,17130880
2017-07-07,"Netherlands",2697,17132815
2017-07-14,"Netherlands",2519,17134749
2017-07-21,"Netherlands",2678,17136684
2017-07-28,"Netherlands",2571,17138619
2017-08-04,"Netherlands",2510,17140553
2017-08-11,"Netherlands",2657,17142488
2017-08-18,"Netherlands",2539,17144423
2017-08-25,"Netherlands",2543,17146357
2017-09-01,"Netherlands",2576,17148292
2017-09-08,"Netherlands",2573,17150227
2017-09-15,"Netherlands",2705,17152162
2017-09-22,"Netherlands",2717,17154096
2017-09-29,"Netherlands",2672,17156031
2017-10-06,"Netherlands",2645,17157966
2017-10-13,"Netherlands",2765,17159900
2017-10-20,"Netherlands",2710,17161835
2017-10-27,"Netherlands",2678,17163770
2017-11-03,"Netherlands",2729,17165704
2017-11-10,"Netherlands",2801,17167639
2017-11-17,"Netherlands",2920,17169574
2017-11-24,"Netherlands",2919,17171508
2017-12-01,"Netherlands",2891,17173443
2017-12-08,"Netherlands",3024,17175378
2017-12-15,"Netherlands",3213,17177312
2017-12-22,"Netherlands",3078,17179247
2017-12-29,"Netherlands",3191,17181182
2018-01-06,"Netherlands",3344,17183393
2018-01-13,"Netherlands",3363,17185328
2018-01-20,"Netherlands",3365,17187262
2018-01-27,"Netherlands",3323,17189197
2018-02-03,"Netherlands",3405,17191132
2018-02-10,"Netherlands",3514,17193066
2018-02-17,"Netherlands",3661,17195001
2018-02-24,"Netherlands",3692,17196936
2018-03-03,"Netherlands",3936,17198870
2018-03-10,"Netherlands",4096,17200805
2018-03-17,"Netherlands",3733,17202740
2018-03-24,"Netherlands",3435,17204674
2018-03-31,"Netherlands",3225,17206609
2018-04-07,"Netherlands",3041,17208544
2018-04-14,"Netherlands",2862,17210478
2018-04-21,"Netherlands",2760,17212413
2018-04-28,"Netherlands",2665,17214348
2018-05-05,"Netherlands",2645,17216283
2018-05-12,"Netherlands",2644,17218217
2018-05-19,"Netherlands",2608,17220152
2018-05-26,"Netherlands",2674,17222087
2018-06-02,"Netherlands",2775,17224021
2018-06-09,"Netherlands",2676,17225956
2018-06-16,"Netherlands",2556,17227891
2018-06-23,"Netherlands",2600,17229825
2018-06-30,"Netherlands",2621,17231760
2018-07-07,"Netherlands",2731,17233933
2018-07-14,"Netherlands",2675,17236106
2018-07-21,"Netherlands",2705,17238279
2018-07-28,"Netherlands",2768,17240452
2018-08-04,"Netherlands",2761,17242625
2018-08-11,"Netherlands",2750,17244798
2018-08-18,"Netherlands",2610,17246971
2018-08-25,"Netherlands",2620,17249144
2018-09-01,"Netherlands",2528,17251317
2018-09-08,"Netherlands",2611,17253490
2018-09-15,"Netherlands",2539,17255663
2018-09-22,"Netherlands",2706,17257836
2018-09-29,"Netherlands",2700,17260009
2018-10-06,"Netherlands",2810,17262182
2018-10-13,"Netherlands",2762,17264355
2018-10-20,"Netherlands",2742,17266528
2018-10-27,"Netherlands",2673,17268702
2018-11-03,"Netherlands",2816,17270875
2018-11-10,"Netherlands",2801,17273048
2018-11-17,"Netherlands",2760,17275221
2018-11-24,"Netherlands",2856,17277394
2018-12-01,"Netherlands",2910,17279567
2018-12-08,"Netherlands",2973,17281740
2018-12-15,"Netherlands",3016,17283913
2018-12-22,"Netherlands",3045,17286086
2018-12-29,"Netherlands",2904,17288259
2019-01-06,"Netherlands",3061,17290742
2019-01-13,"Netherlands",3261,17292915
2019-01-20,"Netherlands",3153,17295088
2019-01-27,"Netherlands",3180,17297261
2019-02-03,"Netherlands",3144,17299434
2019-02-10,"Netherlands",3186,17301607
2019-02-17,"Netherlands",3253,17303780
2019-02-24,"Netherlands",3223,17305953
2019-03-03,"Netherlands",3066,17308126
2019-03-10,"Netherlands",3173,17310300
2019-03-17,"Netherlands",3228,17312473
2019-03-24,"Netherlands",3043,17314646
2019-03-31,"Netherlands",3014,17316819
2019-04-07,"Netherlands",2900,17318992
2019-04-14,"Netherlands",2901,17321165
2019-04-21,"Netherlands",3040,17323338
2019-04-28,"Netherlands",2959,17325511
2019-05-05,"Netherlands",2808,17327684
2019-05-12,"Netherlands",2774,17329857
2019-05-19,"Netherlands",2820,17332030
2019-05-26,"Netherlands",2873,17334203
2019-06-02,"Netherlands",2733,17336376
2019-06-09,"Netherlands",2737,17338549
2019-06-16,"Netherlands",2649,17340722
2019-06-23,"Netherlands",2696,17342895
2019-06-30,"Netherlands",2836,17345068
2019-07-07,"Netherlands",2726,17346385
2019-07-14,"Netherlands",2763,17347703
2019-07-21,"Netherlands",2585,17349020
2019-07-28,"Netherlands",3009,17350338
2019-08-04,"Netherlands",2733,17351655
2019-08-11,"Netherlands",2630,17352972
2019-08-18,"Netherlands",2612,17354290
2019-08-25,"Netherlands",2618,17355607
2019-09-01,"Netherlands",2786,17356924
2019-09-08,"Netherlands",2556,17358242
2019-09-15,"Netherlands",2644,17359559
2019-09-22,"Netherlands",2582,17360877
2019-09-29,"Netherlands",2753,17362194
2019-10-06,"Netherlands",2717,17363511
2019-10-13,"Netherlands",2912,17364829
2019-10-20,"Netherlands",2880,17366146
2019-10-27,"Netherlands",2869,17367463
2019-11-03,"Netherlands",2857,17368781
2019-11-10,"Netherlands",3016,17370098
2019-11-17,"Netherlands",3063,17371416
2019-11-24,"Netherlands",3026,17372733
2019-12-01,"Netherlands",3041,17374050
2019-12-08,"Netherlands",3019,17375368
2019-12-15,"Netherlands",3166,17376685
2019-12-22,"Netherlands",3247,17378003
2019-12-29,"Netherlands",3022,17379320
2020-01-06,"Netherlands",3103,17380825
2020-01-13,"Netherlands",3365,17382143
2020-01-20,"Netherlands",3158,17383460
2020-01-27,"Netherlands",3046,17384778
2020-02-03,"Netherlands",3163,17386095
2020-02-10,"Netherlands",3194,17387412
2020-02-17,"Netherlands",3199,17388730
2020-02-24,"Netherlands",2959,17390047
2020-03-02,"Netherlands",3098,17391365
2020-03-09,"Netherlands",3106,17392682
2020-03-16,"Netherlands",3219,17393999
2020-03-23,"Netherlands",3615,17395317
2020-03-30,"Netherlands",4459,17396634
2020-04-06,"Netherlands",5085,17397951
2020-04-13,"Netherlands",4981,17399269
2020-04-20,"Netherlands",4308,17400586
2020-04-27,"Netherlands",3907,17401904
2020-05-04,"Netherlands",3379,17403221
2020-05-11,"Netherlands",2987,17404538
2020-05-18,"Netherlands",2777,17405856
2020-05-25,"Netherlands",2771,17407173
2020-06-01,"Netherlands",2729,17408490
2020-06-08,"Netherlands",2682,17409808
2020-06-15,"Netherlands",2692,17411125
2020-06-22,"Netherlands",2695,17412443
2020-06-29,"Netherlands",2661,17413760
2020-07-06,"Netherlands",2639,17413760
2020-07-13,"Netherlands",2619,17413760
2020-07-20,"Netherlands",2528,17413760
2020-07-27,"Netherlands",2674,17413760
2020-08-03,"Netherlands",2669,17413760
2020-08-10,"Netherlands",2640,17413760
2020-08-17,"Netherlands",3209,17413760
2020-08-24,"Netherlands",2855,17413760
2020-08-31,"Netherlands",2733,17413760
2020-09-07,"Netherlands",2690,17413760
2020-09-14,"Netherlands",2740,17413760
2020-09-21,"Netherlands",2720,17413760
2020-09-28,"Netherlands",2892,17413760
2020-10-05,"Netherlands",2999,17413760
2020-10-12,"Netherlands",3020,17413760
2020-10-19,"Netherlands",3220,17413760
2020-10-26,"Netherlands",3449,17413760
2020-11-02,"Netherlands",3682,17413760
2020-11-09,"Netherlands",3590,17413760
2020-11-16,"Netherlands",3578,17413760
2020-11-23,"Netherlands",3330,17413760
2020-11-30,"Netherlands",3401,17413760
2020-12-07,"Netherlands",3520,17413760
2020-12-14,"Netherlands",3609,17413760
2020-12-21,"Netherlands",3901,17413760
2020-12-28,"Netherlands",3853,17413760
2020-12-31,"Netherlands",4077,17413760
2021-01-06,"Netherlands",3905,17413760
2021-01-13,"Netherlands",3594,17413760
2021-01-20,"Netherlands",3648,17413760
2021-01-27,"Netherlands",3492,17413760
2021-02-03,"Netherlands",3422,17413760
2021-02-10,"Netherlands",3289,17413760
2021-02-17,"Netherlands",3299,17413760
2021-02-24,"Netherlands",2974,17413760
2021-03-03,"Netherlands",2892,17413760
2021-03-10,"Netherlands",3018,17413760
2021-03-17,"Netherlands",2835,17413760
2021-03-24,"Netherlands",2828,17413760
2021-03-31,"Netherlands",2929,17413760
2021-04-07,"Netherlands",3132,17413760
2021-04-14,"Netherlands",3178,17413760
2010-12-29,"New Zealand",538,4380792
2011-01-06,"New Zealand",564,4380792
2011-01-13,"New Zealand",543,4380792
2011-01-20,"New Zealand",507,4380792
2011-01-27,"New Zealand",516,4380792
2011-02-03,"New Zealand",585,4380792
2011-02-10,"New Zealand",560,4380792
2011-02-17,"New Zealand",533,4380792
2011-02-24,"New Zealand",677,4380792
2011-03-03,"New Zealand",513,4380792
2011-03-10,"New Zealand",523,4380792
2011-03-17,"New Zealand",553,4380792
2011-03-24,"New Zealand",523,4380792
2011-03-31,"New Zealand",565,4380792
2011-04-07,"New Zealand",572,4380792
2011-04-14,"New Zealand",519,4380792
2011-04-21,"New Zealand",569,4380792
2011-04-28,"New Zealand",564,4380792
2011-05-05,"New Zealand",602,4380792
2011-05-12,"New Zealand",566,4380792
2011-05-19,"New Zealand",554,4380792
2011-05-26,"New Zealand",575,4380792
2011-06-02,"New Zealand",542,4380792
2011-06-09,"New Zealand",562,4380792
2011-06-16,"New Zealand",579,4380792
2011-06-23,"New Zealand",582,4380792
2011-06-30,"New Zealand",601,4380792
2011-07-07,"New Zealand",597,4381346
2011-07-14,"New Zealand",576,4381901
2011-07-21,"New Zealand",637,4382455
2011-07-28,"New Zealand",666,4383010
2011-08-04,"New Zealand",667,4383564
2011-08-11,"New Zealand",622,4384119
2011-08-18,"New Zealand",689,4384673
2011-08-25,"New Zealand",639,4385228
2011-09-01,"New Zealand",624,4385782
2011-09-08,"New Zealand",684,4386337
2011-09-15,"New Zealand",643,4386891
2011-09-22,"New Zealand",622,4387446
2011-09-29,"New Zealand",582,4388000
2011-10-06,"New Zealand",651,4388555
2011-10-13,"New Zealand",560,4389109
2011-10-20,"New Zealand",579,4389664
2011-10-27,"New Zealand",555,4390218
2011-11-03,"New Zealand",587,4390773
2011-11-10,"New Zealand",609,4391327
2011-11-17,"New Zealand",541,4391882
2011-11-24,"New Zealand",581,4392436
2011-12-01,"New Zealand",528,4392990
2011-12-08,"New Zealand",503,4393545
2011-12-15,"New Zealand",566,4394099
2011-12-22,"New Zealand",570,4394654
2011-12-29,"New Zealand",564,4395208
2012-01-06,"New Zealand",516,4395842
2012-01-13,"New Zealand",544,4396397
2012-01-20,"New Zealand",532,4396951
2012-01-27,"New Zealand",508,4397506
2012-02-03,"New Zealand",520,4398060
2012-02-10,"New Zealand",499,4398614
2012-02-17,"New Zealand",520,4399169
2012-02-24,"New Zealand",520,4399723
2012-03-02,"New Zealand",494,4400278
2012-03-09,"New Zealand",519,4400832
2012-03-16,"New Zealand",500,4401387
2012-03-23,"New Zealand",546,4401941
2012-03-30,"New Zealand",543,4402496
2012-04-06,"New Zealand",488,4403050
2012-04-13,"New Zealand",532,4403605
2012-04-20,"New Zealand",556,4404159
2012-04-27,"New Zealand",565,4404714
2012-05-04,"New Zealand",577,4405268
2012-05-11,"New Zealand",562,4405823
2012-05-18,"New Zealand",561,4406377
2012-05-25,"New Zealand",527,4406932
2012-06-01,"New Zealand",605,4407486
2012-06-08,"New Zealand",561,4408041
2012-06-15,"New Zealand",594,4408595
2012-06-22,"New Zealand",634,4409150
2012-06-29,"New Zealand",643,4409704
2012-07-06,"New Zealand",631,4410452
2012-07-13,"New Zealand",717,4411200
2012-07-20,"New Zealand",696,4411948
2012-07-27,"New Zealand",654,4412696
2012-08-03,"New Zealand",661,4413443
2012-08-10,"New Zealand",682,4414191
2012-08-17,"New Zealand",623,4414939
2012-08-24,"New Zealand",644,4415687
2012-08-31,"New Zealand",620,4416435
2012-09-07,"New Zealand",656,4417183
2012-09-14,"New Zealand",636,4417931
2012-09-21,"New Zealand",606,4418679
2012-09-28,"New Zealand",615,4419427
2012-10-05,"New Zealand",577,4420174
2012-10-12,"New Zealand",575,4420922
2012-10-19,"New Zealand",616,4421670
2012-10-26,"New Zealand",579,4422418
2012-11-02,"New Zealand",593,4423166
2012-11-09,"New Zealand",581,4423914
2012-11-16,"New Zealand",542,4424662
2012-11-23,"New Zealand",564,4425410
2012-11-30,"New Zealand",552,4426158
2012-12-07,"New Zealand",547,4426905
2012-12-14,"New Zealand",540,4427653
2012-12-21,"New Zealand",567,4428401
2012-12-28,"New Zealand",525,4429149
2013-01-06,"New Zealand",568,4430111
2013-01-13,"New Zealand",561,4430859
2013-01-20,"New Zealand",558,4431607
2013-01-27,"New Zealand",520,4432354
2013-02-03,"New Zealand",516,4433102
2013-02-10,"New Zealand",508,4433850
2013-02-17,"New Zealand",506,4434598
2013-02-24,"New Zealand",512,4435346
2013-03-03,"New Zealand",499,4436094
2013-03-10,"New Zealand",511,4436842
2013-03-17,"New Zealand",530,4437590
2013-03-24,"New Zealand",565,4438338
2013-03-31,"New Zealand",553,4439085
2013-04-07,"New Zealand",533,4439833
2013-04-14,"New Zealand",561,4440581
2013-04-21,"New Zealand",560,4441329
2013-04-28,"New Zealand",568,4442077
2013-05-05,"New Zealand",551,4442825
2013-05-12,"New Zealand",539,4443573
2013-05-19,"New Zealand",565,4444321
2013-05-26,"New Zealand",579,4445069
2013-06-02,"New Zealand",571,4445816
2013-06-09,"New Zealand",572,4446564
2013-06-16,"New Zealand",548,4447312
2013-06-23,"New Zealand",627,4448060
2013-06-30,"New Zealand",557,4448808
2013-07-07,"New Zealand",611,4449968
2013-07-14,"New Zealand",653,4451128
2013-07-21,"New Zealand",642,4452287
2013-07-28,"New Zealand",597,4453447
2013-08-04,"New Zealand",593,4454607
2013-08-11,"New Zealand",644,4455767
2013-08-18,"New Zealand",614,4456927
2013-08-25,"New Zealand",621,4458087
2013-09-01,"New Zealand",576,4459246
2013-09-08,"New Zealand",597,4460406
2013-09-15,"New Zealand",664,4461566
2013-09-22,"New Zealand",635,4462726
2013-09-29,"New Zealand",598,4463886
2013-10-06,"New Zealand",556,4465045
2013-10-13,"New Zealand",592,4466205
2013-10-20,"New Zealand",579,4467365
2013-10-27,"New Zealand",533,4468525
2013-11-03,"New Zealand",559,4469685
2013-11-10,"New Zealand",580,4470844
2013-11-17,"New Zealand",532,4472004
2013-11-24,"New Zealand",548,4473164
2013-12-01,"New Zealand",525,4474324
2013-12-08,"New Zealand",505,4475484
2013-12-15,"New Zealand",526,4476644
2013-12-22,"New Zealand",526,4477803
2013-12-29,"New Zealand",516,4478963
2014-01-06,"New Zealand",525,4480289
2014-01-13,"New Zealand",522,4481448
2014-01-20,"New Zealand",545,4482608
2014-01-27,"New Zealand",520,4483768
2014-02-03,"New Zealand",497,4484928
2014-02-10,"New Zealand",542,4486088
2014-02-17,"New Zealand",565,4487248
2014-02-24,"New Zealand",546,4488407
2014-03-03,"New Zealand",532,4489567
2014-03-10,"New Zealand",528,4490727
2014-03-17,"New Zealand",553,4491887
2014-03-24,"New Zealand",513,4493047
2014-03-31,"New Zealand",533,4494206
2014-04-07,"New Zealand",515,4495366
2014-04-14,"New Zealand",496,4496526
2014-04-21,"New Zealand",603,4497686
2014-04-28,"New Zealand",542,4498846
2014-05-05,"New Zealand",550,4500005
2014-05-12,"New Zealand",557,4501165
2014-05-19,"New Zealand",618,4502325
2014-05-26,"New Zealand",637,4503485
2014-06-02,"New Zealand",656,4504645
2014-06-09,"New Zealand",607,4505805
2014-06-16,"New Zealand",578,4506964
2014-06-23,"New Zealand",625,4508124
2014-06-30,"New Zealand",653,4509284
2014-07-07,"New Zealand",658,4510805
2014-07-14,"New Zealand",678,4512326
2014-07-21,"New Zealand",632,4513846
2014-07-28,"New Zealand",699,4515367
2014-08-04,"New Zealand",680,4516888
2014-08-11,"New Zealand",684,4518409
2014-08-18,"New Zealand",669,4519930
2014-08-25,"New Zealand",651,4521451
2014-09-01,"New Zealand",625,4522971
2014-09-08,"New Zealand",678,4524492
2014-09-15,"New Zealand",703,4526013
2014-09-22,"New Zealand",605,4527534
2014-09-29,"New Zealand",642,4529055
2014-10-06,"New Zealand",671,4530576
2014-10-13,"New Zealand",628,4532096
2014-10-20,"New Zealand",600,4533617
2014-10-27,"New Zealand",597,4535138
2014-11-03,"New Zealand",600,4536659
2014-11-10,"New Zealand",594,4538180
2014-11-17,"New Zealand",575,4539700
2014-11-24,"New Zealand",613,4541221
2014-12-01,"New Zealand",585,4542742
2014-12-08,"New Zealand",580,4544263
2014-12-15,"New Zealand",561,4545784
2014-12-22,"New Zealand",595,4547305
2014-12-29,"New Zealand",587,4548825
2015-01-06,"New Zealand",564,4550563
2015-01-13,"New Zealand",566,4552084
2015-01-20,"New Zealand",595,4553605
2015-01-27,"New Zealand",531,4555126
2015-02-03,"New Zealand",587,4556647
2015-02-10,"New Zealand",567,4558168
2015-02-17,"New Zealand",577,4559688
2015-02-24,"New Zealand",542,4561209
2015-03-03,"New Zealand",586,4562730
2015-03-10,"New Zealand",550,4564251
2015-03-17,"New Zealand",552,4565772
2015-03-24,"New Zealand",567,4567292
2015-03-31,"New Zealand",575,4568813
2015-04-07,"New Zealand",586,4570334
2015-04-14,"New Zealand",565,4571855
2015-04-21,"New Zealand",554,4573376
2015-04-28,"New Zealand",576,4574897
2015-05-05,"New Zealand",579,4576417
